Date;SPU-NO;BERGEN-NO;AKERBP-NO;EMGS-NO;PGS-NO;BWO-NO;SDRL-NO;IMSK-NO;NOR-NO;AKA-NO;OTS-NO;PRS-NO;SUBC-NO;TGS-NO;IOX-NO;FOE-NO;SOFF-NO;WRL-NO;EMAS-NO;SONG-NO;SEVAN-NO;FRO-NO;STL-NO;SIOFF-NO;EIOF-NO;PDR-NO;QEC-NO;BON-NO;ARCHER-NO;FLNG-NO;DNO-NO;SBX-NO;REACH-NO;DOF-NO;HAVI-NO;PLCS-NO;ITX-NO;BOR-NO;INC-NO;NHY-NO;YAR-NO;NSG-NO;NEL-NO;AKVA-NO;GOD-NO;BMA-NO;KOG-NO;HEX-NO;NRC-NO;TTS-NO;AFG-NO;VEI-NO;TOM-NO;SOLV-NO;BEL-NO;ODF-NO;ODFB-NO;WWI-NO;JIN-NO;AMSC-NO;NAS-NO;WILS-NO;WWIB-NO;SNI-NO;NTS-NO;SAS.NOK-NO;RISH-NO;KOA-NO;EKO-NO;SCHA-NO;GYL-NO;POL-NO;ORK-NO;AUSS-NO;MHG-NO;SSC-NO;GSF-NO;SALM-NO;LSG-NO;MEDI-NO;COV-NO;WEIFA-NO;NAVA-NO;BIOTEC-NO;PHO-NO;VVL-NO;DNB-NO;SRBANK-NO;AXA-NO;ASC-NO;AKER-NO;PROTCT-NO;STB-NO;BOUVET-NO;FUNCOM-NO;EVRY-NO;ATEA-NO;GIG-NO;ITE-NO;DAT-NO;APP-NO;OPERA-NO;TECH-NO;IDEX-NO;THIN-NO;KIT-NO;QFR-NO;STRONG-NO;HIDDN-NO;NOD-NO;REC-NO;TEL-NO;NGT-NO;AFK-NO;OLT-NO;SOLON-NO;STORM-NO;NPRO-NO
07/08/17;0;0.01242252;0.002029084;-0.041672696;0.027044564;0.032924785;-0.039644831;-0.014598799;0.006054509;0.013158085;-0.006389798;-0.040546094;0;-0.007177064;-0.014646316;-0.014184635;0.004576667;0.01342302;#N/A;-0.011363759;0;0;-0.001329787;0.025975486;0.008658063;0;0.031130919;-0.003081667;-0.004264399;-0.018692133;-0.001651528;-0.149812278;0.019802627;-0.011299555;0;-0.132489183;-0.028573372;0.050353886;0;0.016561509;-0.006586193;-0.024692613;0.003629768;-0.00623055;0;0.113328685;0.007692346;-0.021898685;0;-0.03165732;-0.003384098;-0.004819286;0.004415018;0;0.004175434;0.019544596;0;-0.00793655;0.013574869;0.012170536;0.001640689;0;-0.004048589;0.00836825;-0.019376279;-0.005194817;0.178146185;0.026443849;0;-0.000474046;0.035718083;0;-0.003018415;-0.003395589;-0.006671139;-0.045809536;-0.0104713;0.006472515;0.004318773;0;-0.004301082;-0.006451635;0;0.021541794;-0.016461277;0;0;0;-0.019881371;0.007017625;-0.006756782;0.009539023;-0.003016594;0.003053437;0.010582109;0;0.042990185;0.033369141;0.011331566;0.003710579;0;0.006688988;0;0.007762005;-0.021448543;-0.005763705;-0.020906685;0;-0.003838815;-0.002560821;0.006886402;-0.00125;-0.012320484;-0.006355599;0.002954212;-0.005361943;0.010810916;0
08/08/17;-0.061875404;-0.01242252;-0.002706362;0.016877996;-0.007569177;-0.016326893;-0.007380107;-0.033225648;0.010010094;-0.006557401;0.006389798;-0.03509132;0.008605905;0.005387622;-0.013201512;0.004750603;-0.01611082;0.008849615;#N/A;0;0.011257155;0;-0.012721966;-0.0051414;0;0;-0.013500687;0;0.021142437;-0.004728141;0.004398028;-0.020408872;-0.014815086;0.022472856;0;0.110348057;0.035591015;-0.041008024;0.057158414;0;0.009707294;-0.025317808;0.014388737;0;0.014598799;-0.083769883;-0.007692346;0.014652277;-0.008658063;0.011628038;0;0;0;0;0.020619287;-0.016260521;-0.020202707;0.011881328;-0.018141087;-0.00809721;-0.003284075;0.080042708;0.012096922;0.016529302;0;-0.021053409;0;-0.019162263;-0.00881063;-0.011924778;0;0;-0.003027553;0.020202707;0.023810649;0.01242252;0.021570193;0.004597709;0.011426364;-0.013245227;-0.017391743;-0.026231012;0;-0.016529302;0.00826451;0;-0.010478157;-0.003129893;0.015936592;-0.003502683;-0.010221554;-0.003169575;-0.019832839;-0.012270093;-0.021277398;-0.003478264;-0.035268139;-0.003868477;-0.011331566;0.014706147;-0.036367644;0.019802627;-0.023122417;-0.001289491;0.002706362;0.008059917;0.009345862;-0.036039936;0.011472401;-0.01030937;0.023256862;0;-0.004140793;0.006688988;-0.014859114;-0.016260521;0;-0.004962789
09/08/17;0.061875404;0.024692613;-0.002713706;-0.012631663;-0.000584624;-0.02079077;-0.018692133;-0.011894788;0;0.006557401;-0.055660847;-0.051293294;-0.01990546;-0.002989539;-0.006666691;-0.009523882;-0.009324077;-0.008849615;#N/A;-0.014388737;0.007434978;-0.020619287;-0.002023609;-0.047502334;0;0.002812941;-0.029558802;0.003081667;-0.02972618;-0.01913934;0.011453629;-0.010362787;0;-0.033901552;0.057158414;0;-0.028370767;0;0;-0.01754431;-0.009707294;-0.052643733;0;0;0.014388737;0.042761859;0.011516442;0.018018506;0;-0.020438697;0.006756782;0;0.004395611;0;-0.0102565;0.009788006;0;-0.011881328;-0.014985871;-0.01639381;-0.026105342;0;-0.008048333;-0.046129772;0;-0.016086138;0;-0.025720953;0.004415018;0;0;0;-0.008526239;-0.016807118;-0.01051258;-0.02289382;-0.011843218;-0.005058645;-0.008352906;0.006644543;0.017391743;0.013201512;-0.013544225;0.004987542;-0.01242252;0;-0.007931304;0.003129893;-0.015936592;0;-0.013793322;-0.016000341;-0.017094433;0.018349139;0.021277398;-0.024692613;-0.012903405;0.024881666;0;-0.014706147;0.036367644;-0.023141529;0.021215839;-0.010376228;-0.021858794;-0.009216655;-0.015231695;-0.004597709;-0.050693114;-0.005194817;-0.005763705;-0.013220211;0;0;0.011904903;-0.039002158;-0.066691374;-0.004987542
10/08/17;0;-0.037271458;-0.022673592;-0.03888183;-0.057158414;0.004192878;-0.050300738;-0.061693569;0.031375123;-0.019802627;0;-0.038318864;-0.032877239;-0.027931385;-0.291032159;-0.060146267;-0.009411834;-0.01342302;#N/A;0.011527505;0;-0.018692133;-0.017711635;-0.005420122;0;0;-0.004008021;-0.006172859;-0.053109825;-0.009708814;-0.023595059;-0.182321557;-0.010000083;-0.023256862;-0.057158414;-0.053652713;0.007168489;0;0;-0.000983768;-0.007897688;0.026668247;-0.025317808;-0.003129893;-0.028987537;0.009259325;0.007604599;-0.010772097;-0.004357305;0.008810659;-0.006756782;-0.004842624;-0.00881063;0;-0.031416196;0;0.003395589;0.00793655;-0.001162115;-0.016667052;-0.026805141;0;-0.006079046;-0.008620743;0;-0.027398974;0;-0.007472015;-0.013303966;-0.009643276;-0.072759354;0;-0.00306279;0.006756782;-0.005298026;0.013591427;-0.007473876;-0.012993222;0.003675724;0.006600684;-0.017391743;-0.003284075;0.009049836;-0.038889093;-0.02960047;-0.008298803;-0.006657814;0;0;-0.019486888;-0.017513582;-0.019544596;-0.002353865;0;-0.014134511;0.028170877;-0.020998147;-0.003787883;0;0;-0.048790164;0;-0.046883586;-0.02108115;-0.045205437;-0.021053409;0.003535655;-0.013921339;0.039220713;-0.031748698;-0.018474031;-0.00891158;-0.03375848;0;-0.011904903;-0.005698021;-0.047067511;-0.002002003
11/08/17;-0.005012542;0.00630917;0.002775852;0.026088436;-0.034008315;0.008333382;-0.003976148;-0.014652277;0.022901764;0.006644543;0.042840159;0.015504187;0.010781776;0.011631597;-0.062303883;-0.015361285;0.035987633;0.01342302;#N/A;-0.026126305;-0.003710579;0.00938974;0.005483221;0.01081097;-0.03509132;0;-0.026451186;0.003091193;0.013544225;-0.004889985;0.00939493;-0.356674944;-0.030614584;0.023256862;0;-0.040166042;0;0;0;0;0.026292594;0.100083459;0.003656311;0.00625002;0.045985113;-0.004618946;-0.007604599;0.003603608;0.013015368;-0.00292826;0.016807118;-0.00486619;-0.004434597;0;0.025211419;0.022472856;0;-0.019960743;0.045462374;0.00836825;0.067064231;0;-0.012270093;0.025642431;-0.010929071;0.027398974;0;0.029558802;0;0;0;-0.006349228;0.007943824;0.013378126;0.008595094;-0.004162337;0.010447856;0.018968878;0.012960894;-0.040273899;-0.026668247;0.003284075;0;0.055336832;0.004282662;0;0.016562154;0.009331327;0.142029319;-0.016231195;0.010544913;-0.003294896;0.014040792;0;0;-0.0104713;0.023592182;0.015066198;0.011331566;0.029199155;0.024692613;0.016584128;0;-0.001332445;-0.038296285;0.035987633;0;-0.018868484;-0.035228692;0.026526754;0.017510175;0.013968481;-0.012959145;0;0.017804625;0.005698021;0;0.002002003
14/08/17;-0.059525979;-0.00630917;-0.023134575;-0.030503454;-0.011598068;-0.01252626;0.042891565;0.101663654;-0.034552382;-0.006644543;0.016000341;-0.003853569;-0.008075414;-0.021532668;-0.071547151;0.031490667;-0.021902893;0.004434597;#N/A;0.250987577;0;-0.018868484;-0.004109595;0.005361943;0;0;0.046332557;0;-0.013544225;-0.004914015;-0.020561991;0.149035579;0.035627126;-0.011560822;0;0.016260521;-0.043802623;0;-0.048790164;0.015625318;-0.01556694;0.644357016;-0.003656311;-0.00938974;0;-0.032944156;-0.011516442;0.007168489;0;0.01166194;-0.020202707;-0.004889985;0.004434597;0;0.006204777;-0.016000341;0;0.008032172;-0.011173301;-0.004175371;0.028245949;0;0.01430055;0;0.040909903;0;-0.091968489;-0.007308193;0.022075952;-0.058869864;0;0;0.006672758;-0.006666691;-0.009259325;0.008307421;0.014006864;-0.003213223;0.004617091;0.013605652;0.00896867;0.003273325;-0.055569851;0.025766321;0.025317808;0;-0.022592323;0;0.024097552;0.005439669;-0.01408474;0.003294896;0.002321084;-0.030771659;0.034968598;0;-0.00780238;0.022182056;-0.001409444;0.003590668;-0.037271395;0.045023681;0.009950331;0.013245227;-0.009049836;-0.010315278;0.01169604;0.028170877;-0.044814016;-0.007884404;0.017208838;-0.010139504;0;0;-0.014815086;0.011299555;-0.114775515;0
15/08/17;0.002663117;-0.025642367;0.021053409;-0.017857617;0.010957248;0.080688911;-0.046883586;0;0.00389864;0.032789823;-0.016000341;0.003853569;0.009861129;0.01113184;-0.102239503;0.058268908;0.00232829;-0.008888947;#N/A;-0.025493849;0.003710579;-0.036367644;0.003425834;0;0.017699577;0;0.061087692;0;-0.046520016;0.004914015;0.008386966;0.3142491;-0.005012542;0;-0.060624622;0.008032172;0.007434978;0.022989518;-0.042559614;0.016338662;0.018651458;0.09531018;-0.04495135;0.012500163;0;0.032944156;0.003853569;0;-0.017391743;-0.014598799;0.016863806;0.004889985;0;0;0.050261835;-0.006472515;0;0;0.054658413;0;0.048715092;0;-0.010193768;0;-0.002111933;0.016086138;0;0;-0.004376375;-0.01033067;0.156842471;0;0.001812142;0.039349339;0.016474837;0.043507114;0.026013027;0.031231323;0.025117508;0.01342302;-0.00447428;0.028987537;-0.009569451;0.01733692;-0.004175371;0.024692613;0.013351333;0;-0.0102565;0.012578836;0.007067167;0;0.012288941;0.00623055;-0.006896614;0.006993035;0.025774623;0.025272103;-0.005657724;-0.007194276;0.025001302;0.006269613;0.017664836;0;0.035718083;0.013730193;0;0;0;0.058915884;-0.023981965;0.003179653;-0.053584246;0.00332779;0;-0.005633818;0.161843025;-0.005012542
16/08/17;-0.016086138;0.019293139;-0.042559614;0.017857617;-0.041890942;-0.00778214;-0.079043207;-0.033901552;0.023077947;-0.006472515;-0.032789823;-0.027292142;-0.02438044;-0.02050398;0.164217203;-0.009478744;-0.00232829;-0.022574322;#N/A;-0.009434032;-0.003710579;-0.022472856;-0.010312914;0.005333346;0;0;-0.009302393;0.006153866;-0.033901552;0;-0.013453118;-0.106609735;-0.020305266;0.011560822;0;0.015873349;-0.030077455;-0.046520016;0.042559614;-0.023144717;-0.017710576;-0.228841572;-0.015444361;0;0;0;-0.007722046;-0.010772097;0;0.020379162;-0.010084119;-0.04489532;-0.004434597;-0.014440684;-0.019802627;0;-0.034486176;-0.004008021;-0.008547061;-0.016878038;-0.027398974;0;0.004089985;0;0;-0.021506205;0.004576667;-0.02100139;0;0;0;0;-0.008484899;-0.003220615;0.000653381;-0.004962789;-0.008596041;-0.014815086;-0.007843177;0;0.06088837;-0.012779727;0;0.015504187;-0.016878038;0;-0.02212628;-0.009331327;-0.003442344;0.008888947;-0.014184635;0.009820046;-0.018490511;0;-0.090477588;-0.006993035;0.015151805;0.003558723;0;-0.007246409;0.012270093;-0.003129893;-0.009775249;-0.006600684;-0.005865119;-0.033509779;0.027524673;-0.018692133;0.024692613;-0.030305349;0.000970403;-0.007648221;-0.013857035;-0.00332779;-0.005988042;0.005633818;-0.03509132;-0.005037794
17/08/17;-0.008141158;0;-0.00873368;-0.013363228;-0.016852438;0.026976588;-0.062520357;0.243622083;-0.023077947;-0.026317308;-0.010050336;-0.00793655;0.009099244;-0.010094723;0.023754086;-0.048790164;-0.004672906;0.004555817;#N/A;-0.004750603;0;0.002522069;-0.001383126;0.005305052;0.017391743;0;0.063369614;-0.009245058;0.004914015;-0.009852296;-0.023409576;-0.223143551;0.059719235;-0.011560822;0.060624622;-0.023905521;0.037457563;0.090971778;-0.00836825;0.00486619;-0.012618464;0.228841572;-0.027615167;0.00619197;-0.016997576;0;0.003868477;-0.0108894;0.00873368;0;0.010084119;0.015190165;0.008849615;0;-0.006018012;-0.003252035;0;0.008000043;0.003213715;0;-0.023947006;0;0;-0.004228336;-0.006362694;-0.005449605;0.112186481;0.024662162;0.00873368;-0.016754319;0;0;-0.015951258;-0.003231021;0.009749833;-0.015037877;0.014285957;0.009901071;0.003929278;-0.040821995;-0.008474627;-0.003220615;0.028437935;-0.001539646;-0.004264399;0;0.002031833;0;0.003442344;0;0;-0.006535971;0.009287992;0;-0.046519978;-0.010582109;0.00250313;-0.014311514;0.01408474;0.014440684;-0.012270093;-0.009448889;0.001962709;0.006600684;-0.005899722;-0.013010237;-0.001131862;0.037041272;0.039845909;0.007662873;-0.000970403;-0.002562461;-0.023530497;0;0.002998503;-0.005633818;0;0.029852963
18/08/17;-0.02203946;0.037504459;0.01235032;-0.022676709;0.044540429;-0.054701136;-0.042359274;0.038440783;0;0.013245227;-0.051825068;0;-0.00272109;0.003165561;-0.090860028;0.039220713;-0.005872007;0.009049836;#N/A;-0.002383791;0;0.019950786;0;0;0;0;0.037870274;0.003091193;0;-0.009950331;0.013199618;0;0.014388737;-0.01169604;-0.060624622;0.062520281;-0.007380107;-0.00873368;0;-0.005842276;-0.016322974;0.127833372;-0.028399475;-0.00619197;0.002853069;-0.057158414;0;0.003642991;0;-0.035194248;-0.010084119;-0.022872662;0;0;0.013986182;-0.013114942;-0.017699577;-0.008000043;0.001068947;-0.004264399;0.015163689;0;0.004073325;-0.004246291;-0.043485112;-0.005479466;0.012170536;0.001217286;-0.01754431;-0.014893892;0;0;-0.001237624;0.016051709;0.019853358;0.049271049;0.061875404;0.022582319;0.019418086;-0.013986242;0.004246291;0.025479085;-0.004683849;-0.037681067;0.021142437;-0.004073325;-0.004067802;0.00623055;-0.013841051;-0.010676258;0.003565066;-0.006578971;-0.015528262;0.009273637;0.031252544;0.010582109;-0.007528266;-0.027398974;-0.007017573;-0.003590668;0.012270093;0.009448889;0;-0.021277398;-0.026988145;-0.00836825;-0.003403293;-0.022989518;0.049533935;-0.020566278;-0.018618862;-0.000641643;-0.063903802;-0.050591786;0;-0.028655256;-0.087011377;-0.023810649
21/08/17;-0.005586607;0.036148514;0.003603608;-0.023202897;-0.022354646;0;0;-0.025017763;-0.00781254;-0.023295563;0.031416196;-0.048989387;0.010840215;0.00567288;-0.010335984;-0.042225222;-0.002358492;-0.027398974;#N/A;-0.004784698;0;0.019560526;0.015791609;-0.010638398;-0.03509132;0;-0.006779687;-0.025001302;-0.014815086;0.004987542;0.025887771;-0.048009219;0.023530497;0.023256862;0;0.015037953;0.021978907;-0.022173857;0.00836825;0.035495333;0.016322974;-0.051293294;0.048202102;0;0;0.028987537;-0.003868477;0.007246409;-0.00873368;0.002980658;0.01342302;-0.002574004;0;0.018018506;-0.018018506;-0.020000667;-0.003577821;0.008000043;-0.003210276;-0.008583744;0.037682666;0;0.004056801;-0.017167804;0.041355186;-0.005509656;0;0.007272759;-0.004434597;-0.003758394;0;0;0.003091193;0;0.003797473;-0.024332101;0.001332445;-0.005708029;0;0.013986242;-0.00851069;-0.009478744;0.013986242;0.020586634;-0.055928553;0;0.004067802;0;0;0.003571432;0;-0.009950331;-0.0078555;0.009188426;0.011472401;0.013937508;-0.002522069;0.00554018;-0.034387342;0.003590668;-0.012270093;-0.048163401;-0.040005335;-0.005390849;-0.024616628;-0.020619287;0;0.009259325;0.050735518;0;0.011799547;0.001282874;-0.046761766;0.016690234;-0.018127385;0.022989518;0.087011377;0.013958352
22/08/17;0.030347156;0.09045711;-0.008670575;0.027779564;0.007287213;0.019881371;-0.014528101;-0.024292693;0.003913899;0.029852963;0.013652089;0.016597891;-0.004502484;0.00376412;-0.101040855;-0.004020106;-0.001181335;0.018349139;#N/A;0.002395211;0;0.007237667;-0.007521403;0;0;0.111521274;-0.006825965;0;0.014815086;-0.004987542;-0.003338901;-0.016529302;0;-0.011560822;0;-0.007490672;0.021506205;0;0.024692613;0.019599321;0.006644543;0.041242959;0;0;0;0.018868484;0.003868477;0.007194276;0;0.005934706;-0.010050336;0.0102565;0;0;0.010050336;-0.006756782;0.003577821;-0.003992021;0.012779727;0;0.014388737;0;-0.006091389;-0.004338402;-0.006417134;0.005509656;-0.071011036;0.007220248;-0.00445435;-0.013539335;-0.087598059;0;-0.005571045;0;-0.008246162;0.01467019;-0.003334448;-0.011069407;-0.002888784;0;0;0.009478744;0.013793322;-0.006289329;0.004415018;0;-0.004747381;0.003100778;0;-0.003571432;-0.003565066;0.00332779;-0.002368734;0;0.062635571;0.037355787;0.005037794;0.029040153;-0.00291971;0;0;0.029175489;-0.041672696;-0.020478531;-0.00625002;-0.008615438;0.011299555;-0.032789823;-0.065717072;-0.026317308;-0.016757415;-0.004497277;0.026248226;0.017094433;0.009104767;-0.005698021;0;0
23/08/17;-0.021978907;-0.096391786;0.007950891;-0.009174376;0.006578971;0;-0.360165279;0;0.011650617;-0.029852963;-0.055763575;-0.099433897;-0.009977407;0.002501565;-0.128617378;-0.063397849;-0.08122544;-0.013730193;#N/A;-0.009615459;0;0.019048195;0.003425834;0;0;-0.00756624;0.032016214;-0.006349228;-0.035932009;-0.010050336;0.113686958;-0.124052649;0.041008024;-0.023530497;-0.064538521;-0.086328083;0.01408481;0;0;0.001846723;-0.005375507;-0.020408872;0;-0.003110422;0;0;-0.031375123;0.003577821;-0.022173857;0.002954182;-0.010152371;-0.018018506;0.004395611;0;-0.004008021;-0.013652089;-0.028987537;-0.016129382;-0.019231362;0;-0.027467395;0;-0.010235504;0;-0.004301082;-0.011049836;0.075035186;-0.014493007;0.017699577;0.000545108;0;-0.012820688;0.00062054;0.012658397;-0.008314727;0.009661911;-0.031210132;-0.008944603;-0.036331929;0;0;0.093020539;0.004555817;-0.009508788;-0.004415018;0;0.012833678;0.012307848;0;-0.012601427;-0.014388737;-0.006666691;0.00473187;-0.006116227;-0.021661497;0;0.005012542;-0.005381179;-0.028170877;-0.010810916;-0.037740328;-0.240871655;0.049802822;-0.018093743;0.021706279;-0.018715456;0.001122965;0.028170877;-0.054276887;0.00796817;0;0.008974419;-0.015666117;0;0.023881732;-0.011494379;-0.061368946;-0.01295484
24/08/17;0.021978907;-0.018018565;0.016423075;0.018265348;-0.021876908;0.003929278;0.041101606;0.014915531;-0.015564517;0.016694879;0.038669141;-0.013730193;-0.000911993;0.003118182;0.028987537;0.009610325;0.015267472;0;#N/A;0.014388737;0;0.018692133;-0.001368926;0.015915455;0.215975062;0;0.003311261;-0.016051709;0.002030458;0.020000667;0.129543351;-0.209091798;0.00445435;-0.048790164;0.064538521;0.016260521;0;-0.018100042;0;0.008268306;0.001900539;-0.052922401;0;-0.01569891;0.025317808;-0.00938974;0.003976148;-0.003577821;0;0;0.010152371;-0.002600782;-0.004395611;-0.014388737;0.017910927;-0.038533664;-0.014815086;0.004056801;0.025560497;0;0.024507353;0;0.002055499;0.004338402;0.004301082;0.011049836;-0.079373588;0.012092046;-0.004395611;-0.01482322;0;0.044171218;-0.010601908;0;-0.024050558;-0.009661911;0;-0.005857192;0.017839918;0.024014876;-0.025975486;-0.002869442;0;0.011084832;0.01754431;0;0;0.003053437;0.020690393;0.010810916;0.017953804;0.016584128;0.002357565;-0.006153866;0.028778965;-0.01342302;0.024692613;-0.023658974;0.029631798;-0.003629768;0.050010421;-0.045746022;-0.060498112;-0.002812941;0.012195273;-0.013950765;0.026579638;0.018349139;-0.012024193;0;0.006934154;-0.004477142;-0.032088315;0.016807118;0;0;0.049392755;-0.027454698
25/08/17;-0.008185585;0.041549003;-0.004969836;-0.018265348;0.021876908;-0.003929278;-0.013513719;-0.072556221;0.060855276;0;0.043851883;-0.042359274;-0.006407345;-0.001869742;0;-0.041220586;0.008799554;-0.023311079;#N/A;0.014184635;0.003710579;0.029648694;-0.002743486;0;0.084129531;-0.051959739;-0.013311294;0.012861914;0.004048589;-0.014962873;-0.005258557;0.067441281;0;-0.025317808;0;-0.00809721;0.006968599;0;0;-0.012891523;-0.003169575;-0.021978907;-0.011834458;-0.006349228;-0.004175371;0;0.019646997;0;0.00447428;0.046117712;0;-0.002607563;0.004395611;0;-0.013902905;-0.036367644;-0.018832948;-0.004056801;0.009419222;-0.026202372;-0.013429697;0;0.002051283;-0.004338402;-0.01731645;-0.016620881;0;0.001201201;-0.004415018;-0.015607898;0;0;-0.00313972;0.006269613;-0.0046159;0.028710106;0.028534545;0.007203993;-0.002951306;0;0.013072082;0.002869442;0.035718083;0.007843177;0.017241806;0;0.002011399;0;0.010186845;-0.010810916;-0.010733556;-0.013245227;-0.007089435;0.006153866;-0.043485112;-0.003384098;-0.009804;-0.033711057;-0.040213907;0;0;0.004246291;-0.015168221;-0.018479516;0.003025721;0.018975901;-0.005479466;0.031322471;0.016000341;0;-0.012916225;0;0.005420067;0;0;0.028491956;0.011976191;0.001030397
28/08/17;-0.013793322;0.005797118;-0.005710223;0.004597709;-0.023889656;-0.023905521;-0.041672696;0.027125146;0.081460946;0.006600684;-0.071825735;-0.049271049;-0.001838236;-0.00124844;-0.07240003;0.018651117;-0.022785796;0.00938974;#N/A;-0.002350177;0.021978907;-0.034289073;-0.010355633;0;-0.078390634;-0.040821995;0.005012492;0.012698583;-0.035993603;-0.010101096;0.026020549;-0.044451763;-0.040821995;0.012739026;-0.064538521;-0.024692613;-0.19912859;-0.041964199;0;-0.000927214;-0.023772401;-0.011173301;-0.020040751;0.01892801;0.011095814;0;0;-0.014440684;0;0.013986242;-0.006756782;-0.018445846;0.00873368;0;-0.020202707;-0.007434978;-0.007633625;-0.008163311;-0.033901552;0;-0.00854921;0;-0.020704673;-0.004357305;0.019460074;0.005571045;0.004338402;-0.012077441;0.00881063;0.013947227;-0.03220314;0;-0.005044147;-0.01892801;0.001321004;-0.009478744;-0.015525118;-0.015826693;-0.009901071;0.003384098;-0.013072082;-0.002869442;-0.10146946;0.015504187;-0.008583744;-0.020619287;-0.011451792;-0.003053437;-0.020478531;-0.001813237;-0.010850016;0;-0.015936592;0;-0.026267927;-0.017094433;-0.019901154;-0.030950246;-0.018405428;-0.018349139;0.188400603;-0.017094433;-0.022075952;0.011412349;-0.024466052;0.00250313;-0.011049836;-0.04967161;0.031252544;-0.016000341;0.004987542;-0.009014871;0.016086138;-0.016807118;-0.002954212;-0.028491956;-0.074107972;0.004111003
29/08/17;0;-0.017493157;-0.002149768;-0.013857035;-0.036939904;-0.00404041;0.007067167;0.044084273;-0.003407158;-0.013245227;0.003539827;0;-0.00924221;0.014879382;-0.115652163;0.026811257;-0.003848664;0.009302393;#N/A;0.014018921;0.014388737;-0.052518034;0.006915657;0.005249408;0.02960047;0;-0.006688988;-0.006329135;0;-0.007131971;0.011915035;-0.022989518;0;0.012578782;0.064538521;-0.033901552;-0.061154508;0;-0.041499646;0.020202707;0.004864612;-0.034289073;0.00404041;0.009331327;-0.025140989;-0.004728141;0;0.018018506;-0.036367644;-0.042559614;-0.010221554;0.026248226;0.012959145;0;-0.020619287;-0.026466573;-0.019342963;-0.016529302;0.006444705;-0.008888947;0.010050336;-0.091216008;-0.012631747;0.008695707;-0.015102768;0.011049836;0;-0.004872117;-0.017699577;0.020291346;0;0;0.004415018;0.009508788;0.003952574;0;0.020869152;0.005001147;0.00099453;0;0;0;0.028710106;-0.031252544;-0.013015368;0.00415801;0.012790481;0;0.010291686;-0.001816531;0;0.016529302;0.019093659;-0.003072199;-0.01532597;0.017094433;0.010000083;-0.02184794;-0.009331327;0.014706147;0.0588405;0.017094433;-0.034055504;-0.007117468;0.009245058;0.023472356;0;0.009216655;-0.015504187;0.029141135;0.038071948;0.016677744;-0.005333346;0.016807118;0.002954212;0.028491956;0;-0.01030937
30/08/17;0.054067221;0.023256862;0.018479559;0.013857035;0.021372754;0.031875209;-0.021353124;-0.056841356;-0.003418807;0.019802627;-0.080926452;0.010050336;0.036467122;0.023716527;0.05588042;-0.034449047;0.027885242;0.009216655;#N/A;0.02746168;-0.003577821;-0.045120435;0.013009427;-0.026526807;0.006920443;0;-0.016920877;-0.019231362;0.032958699;0.051804411;0.029180895;0.022989518;-0.00464038;0.024692613;-0.064538521;-0.017391743;0.035401927;0;-0.282048339;0.018018506;0.026182849;-0.023530497;-0.032789823;-0.003100778;-0.008522779;0;-0.015686596;-0.003577821;0.031893364;-0.014598799;-0.003430535;0.040614719;0.004282662;0.014388737;-0.038221213;0.026466573;0.00389864;0.014478019;0.014878064;0.0648175;-0.033039854;0;0.016807118;0.008620743;0.015102768;0.043017385;0;-0.029741969;-0.022574322;0.023075883;0;-0.01242252;0.002514143;0.012539349;0.013063543;0.018868484;0.025650864;0.020202707;0.025516595;0;0.047117923;0;0.023311079;-0.019231362;-0.004376375;0;0.013289232;0.018182319;0.003407158;0.026907453;0.018018506;0.022691411;0.011751017;-0.003081667;0.022901764;0.023451661;0.019705071;0.047067511;0.015504187;-0.003656311;-0.019231362;0.016807118;0.07559153;0.025389234;-0.018576386;-0.002444989;-0.005571045;0.022676709;-0.039845909;0.043429558;-0.00672756;-0.000636335;0.010638398;0.077269635;-0.002954212;-0.016997576;0;-0.005194817
31/08/17;-0.054067221;-0.029156584;0.015374167;-0.042160811;0.00544219;-0.015810606;0.586986985;-0.213913809;-0.017271587;0;-0.0232569;-0.015113638;0.009799633;-0.007237667;-0.094947927;0.010893354;0.001249219;0.009132484;#N/A;0.004504512;0;0.025317808;0.004750603;0.021277398;-0.032238251;0;0.026937656;0.022400937;0.002024292;-0.039609138;-0.005768454;0.044451763;0.036533743;-0.012270093;0;-0.026668247;0.304923879;0;0.16532398;0.01594365;0.03681777;-0.048790164;-0.016807076;-0.003110422;0.005689916;0;0.007874056;-0.007194276;0.013363228;-0.011834428;0.0102565;0.019705071;0.00851069;0;-0.004338402;0.01113184;0;-0.006179216;-0.022400937;-0.051513534;0.001033058;0;0.00415801;0.004282662;0;0.031090587;0;0.017456802;0.022574322;0.020998147;0;0.030771659;0.012476768;0.0062112;-0.011093099;0.009302393;0.009693129;-0.002224695;0.000968523;0;-0.012631747;0;-0.052021185;0.003231021;-0.026668247;0;-0.000660284;0.00896867;0.016863806;-0.019661044;0.024692613;0;0.003110422;0;-0.078471615;-0.009983444;0.042966036;-0.023256862;0;0.021739987;-0.070380797;0;-0.167443493;-0.011204599;-0.003129893;-0.012315427;-0.007851975;-0.022676709;-0.024692613;0.041621675;0;0.01578814;-0.02139119;-0.013043663;0.005899722;0;-0.025975486;-0.021053409
